Date,BTC_pd_T0,BTC_v_T0,BTC_pd_T1,BTC_rpd_T1,BTC_v_T1,BTC_s_T1,BTC_pd_T2,BTC_v_T2,BTC_s_T2,BTC_dl_m3,BTC_do_m3,BTC_dp_m3,BTC_log_v_T0,BTC_log_v_T1,BTC_log_v_T2,BTC_log_s_T2,BTC_cbrt_rpd_T0,BTC_cbrt_hl_T0,BTC_cbrt_pd_T1,BTC_cbrt_dv_T1,BTC_cbrt_hl_T1,BTC_cbrt_pd_T2,BTC_cbrt_dl_m3,BTC_cbrt_do_m3,BTC_cbrt_dp_m3
2011-02-24,0.04,13498.5,-0.0389,0.00842105263158,4879.06,4661.6490864,0.008,4744.41,4461.19244505,0.0335333333333,0.0299233333333,-0.000933333333333,9.5104079267,8.49291279385,8.46493311406,8.40339550384,0.347892817098,0.464158883361,-0.338831049083,-20.5034219947,0.463833744439,0.2,0.322472171413,0.310458334621,-0.0977264805919
2011-02-25,-0.0589,4879.06,-0.012,-0.0824742268041,4744.41,4461.19244505,-0.08,23368.7,21592.6788,0.0180266666667,0.0363,8.33333333334e-05,8.49291279385,8.46493311406,10.0591955905,9.98015590269,-0.393050047872,0.445972288089,-0.228942848511,-5.12549073231,0.38910159188,-0.430886938006,0.262203494891,0.33110739085,0.0436790232368
2011-02-26,0.0468,4744.41,-0.0212,-0.0561896400351,23368.7,21592.6788,-0.0512,5062.19,4417.266994,0.00337666666667,-0.0418333333333,-0.0116533333333,8.46493311406,10.0591955905,8.52975199842,8.39350281538,0.371715536868,0.390155537348,-0.276765500729,26.5069591311,0.361878045669,-0.371327106689,0.150024687295,-0.34714226307,-0.226716636426
2011-02-27,-0.068,23368.7,-0.098,-0.0394363256785,5062.19,4417.266994,-0.03778,27186.8,25558.31068,-0.0139,0.0383,-0.002015,10.0591955905,8.52975199842,10.2105236223,10.1487569394,-0.414045244761,0.408165510192,-0.461043629206,-26.3553336771,0.368893700576,-0.335547482291,-0.24043901128,0.33707995297,-0.126306301066
2011-02-28,-0.03009,5062.19,0.03013,0.0559606331944,27186.8,25558.31068,0.04981,2741.87,2536.503937,-0.0635366666667,-0.0125766666667,0.023835,8.52975199842,10.2105236223,7.91676009645,7.83893617488,-0.323342472791,0.513245988775,0.311171426326,28.0731970882,0.608220199557,0.367935913541,-0.399032383405,-0.232552948463,0.287787362333
2011-03-01,0.06012,27186.8,0.0798,0.0918381583537,2741.87,2536.503937,0.07899,2746.67,2540.5324165,0.0018,-0.0299733333333,0.0260666666667,10.2105236223,7.91676009645,7.91850855879,7.84052249167,0.411929923693,0.564412420712,0.430527565915,-29.0221511299,0.447808272551,0.429065937127,0.121644039911,-0.310631157155,0.296502595526
2011-03-02,0.01969,2741.87,0.01888,-0.0208756696841,2746.67,2540.5324165,-0.01921,3467.1,3245.378955,0.0550666666667,0.0135033333333,-0.0425666666667,7.91676009645,7.91850855879,8.15136217255,8.08529548649,0.277621388871,0.310031214339,0.266277209266,1.6868653306,0.309684034637,-0.267819660364,0.38044883868,0.238129753726,-0.349158978445
2011-03-03,0.02639,2746.67,-0.0117,-0.00262956064424,3467.1,3245.378955,-0.0024,13673.5,12043.6188,0.0198666666667,-0.02037,-0.0249666666667,7.91850855879,8.15136217255,9.52328806355,9.39637326656,0.306928426708,0.310377618218,-0.227018868065,8.96459340103,0.395789160968,-0.133886590016,0.270837212305,-0.273105434996,-0.292271759676
2011-03-04,-0.01921,3467.1,-0.00991,-0.0220710489997,13673.5,12043.6188,-0.02031,13629.9,10017.9765,-0.00666666666667,-0.00645333333333,0.0140166666667,8.15136217255,9.52328806355,9.52009455333,9.21223622371,-0.275346866694,0.415824075021,-0.214795189851,21.6915637533,0.36938295009,-0.272837026533,-0.188207205776,-0.186177859444,0.241109829056
2011-03-05,0.0003,13673.5,-0.0101,-0.0274505494505,13629.9,10017.9765,-0.02498,15655.1,12761.254765,-0.0626333333333,-0.00679666666667,0.0295,9.52328806355,9.52009455333,9.65861589638,9.45424724701,0.0690812129006,0.51850656309,-0.216159233295,-3.51961772708,0.541636553224,-0.292323779213,-0.397132267182,-0.189422685899,0.308987330293
2011-03-06,-0.0001,13629.9,-0.01498,-0.0333444444444,15655.1,12761.254765,-0.03001,4737.85,4216.6865,-0.237066666667,-0.00373333333333,0.12145,9.52009455333,9.65861589638,8.46354976922,8.34704203395,-0.0480749856769,0.777498009734,-0.246511549256,12.6519064758,0.742291412044,-0.310757771566,-0.618904296679,-0.155131118097,0.495221137122
2011-03-07,0.01502,15655.1,-1.00000000001e-05,-0.00633333333333,4737.85,4216.6865,-0.00551,4546.05,3909.603,0.0438333333333,-0.0284066666667,-0.039,9.65861589638,8.46354976922,8.42223395003,8.27144686104,0.258454179748,0.572560553716,-0.0215443469004,-22.1838924903,0.55255014116,-0.176624332248,0.352588518476,-0.3051219316,-0.339121144301
2011-03-08,-0.01503,4737.85,-0.02053,0.0541004723057,4546.05,3909.603,0.04788,9225.9,8222.8140225,0.15956,5.00000000003e-05,-0.09628,8.46354976922,8.42223395003,9.12987840976,9.01478937344,-0.257040741361,0.34202368656,-0.273818623636,-5.76699446089,0.271486994415,0.363121012405,0.542385423218,0.0368403149865,-0.45833043157
2011-03-09,0.01317,4546.05,0.08158,0.0336888596532,9225.9,8222.8140225,0.02868,4898.51,4433.3964755,0.0429033333333,-0.0218466666667,-0.031285,8.42223395003,9.12987840976,8.4968904791,8.3971468033,0.249171086658,0.271441761659,0.433705137833,16.7267145067,0.436031813182,0.306097452834,0.350077080529,-0.279551435973,-0.315097811231
2011-03-10,0.06841,9225.9,0.01551,0.0618977663131,4898.51,4433.3964755,0.05351,5581.51,5143.919616,-0.00023,-0.0246366666667,0.0177483333333,9.12987840976,8.4968904791,8.62739377502,8.54576502443,0.429325356116,0.436644587065,0.249385155773,-16.295787236,0.464699771512,0.376829577723,-0.0612692567523,-0.290978331451,0.260847007577
2011-03-11,-0.01,4898.51,0.028,0.00279775280899,5581.51,5143.919616,0.00249,1588.97,1398.2936,0.00685,-0.00246333333333,0.0127583333333,8.4968904791,8.62739377502,7.37147042711,7.24372281684,-0.223976952456,0.447974435191,0.303658897188,8.80657222534,0.468906466285,0.135539677836,0.189916861133,-0.135054085934,0.23366732216
2011-03-12,0.038,5581.51,0.01249,0.0169318181818,1588.97,1398.2936,0.0149,5389.21,4796.3969,0.01675,-0.0303,-0.001125,8.62739377502,7.37147042711,8.59233962418,8.47582873729,0.35083289579,0.436557153224,0.232017537319,-15.8641360353,0.368403149864,0.246071937892,0.255861497346,-0.311755561337,-0.104004191153
2011-03-13,-0.00752,1588.97,-0.00511,0.011099876668,5389.21,4796.3969,0.00999,4223.0,3810.20175,-0.0267,0.00318,0.00448333333333,7.37147042711,8.59233962418,8.34853782539,8.24569983833,-0.202919368408,0.464158883361,-0.17224249193,15.6052360245,0.412128529981,0.215371630562,-0.29888474807,0.147053615502,0.164892287623
2011-03-14,0.0149,5389.21,0.03,-0.0227386363636,4223.0,3810.20175,-0.02001,7929.62,6803.61396,0.0166666666667,-0.0217966666667,-0.0238666666667,8.59233962418,8.34853782539,8.97848649568,8.8253561846,0.256783944251,0.271441761659,0.310723250595,-10.5258922593,0.379139326344,-0.271486994415,0.255436477465,-0.279338005262,-0.287914755292
2011-03-15,0.0151,4223.0,-0.03491,-0.077639959772,7929.62,6803.61396,-0.06948,8457.55,7315.78075,0.01,-0.00423,0.0015,8.34853782539,8.97848649568,9.04293304311,8.89792572197,0.256488253146,0.401038965706,-0.326826013239,15.4760225878,0.215443469003,-0.411105483785,0.215443469003,-0.16172610325,0.114471424255
2011-03-16,-0.00711,7929.62,-0.04168,-0.0583785030562,8457.55,7315.78075,-0.05062,14276.2,11139.790241,-0.026,-0.0211966666667,0.000583333333333,8.97848649568,9.04293304311,9.56641913824,9.31836844822,-0.201650887694,0.353034833533,-0.3467176125,8.08212284515,0.437951913989,-0.369919631924,-0.296249606841,-0.276750994439,0.0835549655827
2011-03-17,-0.01958,8457.55,-0.02852,-0.094674556213,14276.2,11139.790241,-0.08,9981.09,7673.461992,-0.0286666666667,-0.0201366666667,0.0185833333333,9.04293304311,9.56641913824,9.20854776622,8.94565347124,-0.285092193968,0.479141985706,-0.305527172142,17.9862549388,0.343753112919,-0.430886938006,-0.306050010575,-0.272058642681,0.264875143904
2011-03-18,-0.03342,14276.2,-0.0849,-0.128038592776,9981.09,7673.461992,-0.10882,5938.52,4566.72188,-0.07534,0.0159366666667,0.02121,9.56641913824,9.20854776622,8.68938360101,8.42676986507,-0.340052682749,0.520027118901,-0.439510474861,-16.2551667988,0.469375963723,-0.477422527018,-0.422352632334,0.251651291158,0.276809010477
2011-03-19,-0.015,9981.09,-0.03892,-0.0269615384615,5938.52,4566.72188,-0.02103,5071.0,3899.599,-0.0238633333333,-0.0223,-0.0120383333333,9.20854776622,8.68938360101,8.53149049612,8.26888541007,-0.267916144919,0.44680869719,-0.338889107866,-15.9301249743,0.423210468543,-0.276023732469,-0.287901350816,-0.281471841433,-0.229186371125
2011-03-20,-0.04792,5938.52,-0.03003,0.0139416983523,5071.0,3899.599,0.011,13402.2,11056.815,0.0139366666667,0.0148133333333,-0.0176383333333,8.68938360101,8.53149049612,9.5032487634,9.31089269679,-0.393079084049,0.395789160968,-0.310826790507,-9.53732316519,0.395789160968,0.222398009057,0.240650242849,0.2455939129,-0.260307000936
2011-03-21,-0.00248,5071.0,0.03855,0.11591043404,13402.2,11056.815,0.08826,13901.8,11874.22247,0.0046,0.00643333333333,-0.00453333333333,8.53149049612,9.5032487634,9.53984553768,9.38220936304,-0.148230223444,0.395789160968,0.337811783216,20.2722764557,0.596273195774,0.445233644086,0.166310349884,0.185985327911,-0.165503005374
2011-03-22,0.04103,13402.2,0.09074,0.142179532788,13901.8,11874.22247,0.10791,14209.4,12788.46,-0.0253333333333,-0.00771333333333,0.0626666666667,9.5032487634,9.53984553768,9.56172936989,9.4563766732,0.378116505659,0.629960524947,0.449365360526,7.93488816044,0.611179300625,0.476087995407,-0.29369560383,-0.197581995187,0.397202705684
2011-03-23,0.03971,13901.8,0.05688,-0.0246913580247,14209.4,12788.46,-0.02,5220.5,4385.1938975,0.0406666666667,0.00710666666667,-0.00256666666667,9.53984553768,9.56172936989,8.56053999592,8.38621713628,0.365992025462,0.529314409598,0.384579853128,6.75038863789,0.493242414866,-0.271441761659,0.343884703865,0.19225987187,-0.136916721132
2011-03-24,0.03488,14209.4,-0.042,0.0278846153846,5220.5,4385.1938975,0.0232,11756.4,10263.3372,0.0577266666667,-0.00686333333333,-0.0419133333333,9.56172936989,8.56053999592,9.37223810857,9.23643075844,0.347390323162,0.418714892728,-0.347602664489,-20.7922832568,0.398746073277,0.285208629428,0.386478637606,-0.190040003888,-0.347363408065
2011-03-25,-0.07688,5220.5,-0.01168,-0.0483111849391,11756.4,10263.3372,-0.04188,5437.65,4518.98622075,-0.00886333333333,0.03135,-0.00362166666667,8.56053999592,9.37223810857,8.60128614729,8.41626422431,-0.445948592045,0.464143410883,-0.226889438808,18.6968509668,0.486294413109,-0.347271298545,-0.206950125547,0.315315883679,-0.153568741529
2011-03-26,-0.02857,11756.4,-0.05877,-0.0959412516831,5437.65,4518.98622075,-0.08479,12766.2,10404.453,0.0218033333333,0.04641,-0.00756666666667,9.37223810857,8.60128614729,9.45463466108,9.25008527464,-0.318559329374,0.4,-0.388793113225,-18.4874519243,0.314509187775,-0.439320576757,0.279366481536,0.359366168655,-0.196321652426
2011-03-27,-0.004,5437.65,-0.03002,-0.0440289505428,12766.2,10404.453,-0.0365,4235.02,3440.530248,-0.017,0.0056,3.83333333335e-05,8.60128614729,9.45463466108,8.35137942815,8.14367149099,-0.168979940787,0.434642327207,-0.310792284868,19.4240305183,0.430886938006,-0.331714371843,-0.257128159066,0.177580800349,0.0337177713984
2011-03-28,-0.02102,12766.2,-0.0275,-0.0365853658537,4235.02,3440.530248,-0.03,3697.99,3135.50723105,-0.037,-0.00639333333333,0.012315,9.45463466108,8.35137942815,8.2158150884,8.05086511299,-0.294853499379,0.479141985706,-0.30184053684,-20.4331991779,0.464158883361,-0.310723250595,-0.333222185165,-0.185599064436,0.230928821232
2011-03-29,-0.0064,4235.02,-0.0089,-0.0178870947553,3697.99,3135.50723105,-0.01429,7237.48,5677.7306852,-0.0068,-0.00659333333333,-0.000285,8.35137942815,8.2158150884,8.88716651859,8.64448301583,-0.200091750784,0.456610242791,-0.207235109806,-8.12829609858,0.548480655243,-0.242667012169,-0.189453647437,-0.18751456677,-0.0658084436524
2011-03-30,-0.0025,3697.99,-0.00789,-0.0232050473186,7237.48,5677.7306852,-0.01839,6285.93,10057.488,0.00239333333333,-0.00132666666667,0.0204033333333,8.2158150884,8.88716651859,8.74622815423,9.21617213415,-0.146660641154,0.54715890293,-0.199079099553,15.239833769,0.327075475039,-0.263953389384,0.133762505988,-0.109880494641,0.273254323121
2011-03-31,-0.00509,7237.48,-0.01559,-0.00976320121565,6285.93,10057.488,-0.00771,2609.28,2087.424,0.00173666666667,0.000663333333334,-0.032175,8.88716651859,8.74622815423,7.86721277426,7.64416499352,-0.186102360387,0.320688621231,-0.249813193782,-9.83581921894,1.30686701542,-0.19755352926,0.120200282821,0.087212206392,-0.318057898559
2011-04-01,-0.00589,6285.93,0.00199,-0.00128205128205,2609.28,2087.424,-0.001,3935.34,3092.9214429,-0.377996666667,-0.00290666666667,0.900535,8.74622815423,7.86721277426,8.27800663656,8.03719464067,-0.196188507826,1.40945974641,0.125781767194,-15.4341990298,0.866239105341,-0.1,-0.7230405539,-0.142713506422,0.965680656644
2011-04-02,0.00699,2609.28,0.004,-0.122580645161,3935.34,3092.9214429,-0.095,31987.9,22581.858005,0.177333333333,-0.00523666666667,-0.43883,7.86721277426,8.27800663656,10.3731442466,10.0249464021,0.208157385495,0.464158883361,0.158740105197,10.9863743134,0.355346484437,-0.456290263539,0.56181947881,-0.173654074108,-0.759915733963
2011-04-03,-0.00299,3935.34,-0.10199,-0.0920600007673,31987.9,22581.858005,-0.07199,10114.6,7029.647,0.201333333333,0.00362333333333,-0.477376666667,8.27800663656,10.3731442466,9.22183406569,8.85803401471,-0.156371161836,0.261441695193,-0.467217603288,30.3848782133,0.417933919638,-0.415997503683,0.586100233812,0.153592295018,-0.781544532502
2011-04-04,-0.0984,31987.9,-0.0684,-0.049331963001,10114.6,7029.647,-0.0384,8758.1,6700.82231,-0.1344,0.0314033333333,0.0763883333333,10.3731442466,9.22183406569,9.07784843893,8.81013475496,-0.501877150711,0.660461874435,-0.408964270566,-27.966499049,0.628360564847,-0.337373066121,-0.512231665995,0.315494589896,0.424302585521
2011-04-05,0.03,10114.6,0.06,0.108529411765,8758.1,6700.82231,0.0738,10950.3,8239.6079865,-0.0596333333333,-0.043,0.0256716666667,9.22183406569,9.07784843893,9.30121344966,9.01682940495,0.353349201315,0.612692567523,0.391486764117,-11.069804033,0.638250429886,0.419455075613,-0.390687661059,-0.350339806039,0.294997286834
2011-04-06,-0.0077,8758.1,0.0061,0.00292898221212,10950.3,8239.6079865,0.00219,18486.7,13957.4585,0.0795,0.0377,-0.0364166666667,9.07784843893,9.30121344966,9.82486092508,9.54384094758,-0.217564374025,0.531093033211,0.182716013686,12.9905256412,0.455825494939,0.129861786044,0.429987380196,0.335310471806,-0.331461733229
2011-04-07,0.0058,10950.3,0.00189,-0.024064171123,18486.7,13957.4585,-0.018,12130.6,9025.77293,0.0566,0.0134,-0.0416633333333,9.30121344966,9.82486092508,9.40356889761,9.10795021045,0.197928712009,0.401886918186,0.123638558994,19.6059540428,0.448140474656,-0.262074139421,0.383947764886,0.237520773806,-0.346671392112
2011-04-08,-0.00391,18486.7,-0.0238,-0.0224197399841,12130.6,9025.77293,-0.0169,5835.53,4522.53575,-0.0034,0.00590333333333,0.000881666666667,9.82486092508,9.40356889761,8.67189172115,8.41704921261,-0.173103908848,0.479141985706,-0.287646428245,-18.5238067021,0.40736361125,-0.256622994387,-0.150369459621,0.180730910071,0.0958888567139
2011-04-09,-0.01999,12130.6,-0.01309,0.0266803557381,5835.53,4522.53575,0.02001,14797.3,11449.410875,0.007,0.00542666666667,-0.0134516666667,9.40356889761,8.67189172115,9.60226758829,9.34578089262,-0.298711842364,0.361138371819,-0.235674837073,-18.4643286337,0.505929406328,0.271486994415,0.191293118277,0.17572938209,-0.237825653607
2011-04-10,-0.0131,5835.53,0.02,0.146666666667,14797.3,11449.410875,0.11,49308.9,39188.248275,-0.00683333333333,0.01107,0.0238166666667,8.67189172115,9.60226758829,10.8058801512,10.5761577095,-0.259459759238,0.531329284591,0.271441761659,20.7713439832,0.51576440981,0.479141985706,-0.189762707769,0.222868765243,0.287713556935
2011-04-11,0.03248,14797.3,0.12248,0.25081353726,49308.9,39188.248275,0.18498,44142.9,39949.3245,3.33333333331e-05,-0.00811333333333,0.00945,9.60226758829,10.8058801512,10.6952100311,10.5953920738,0.3531404013,0.502520605081,0.496617164463,32.5577985299,0.611981374118,0.569781387388,0.0321829794868,-0.200940019341,0.211418961962
2011-04-12,0.0813,49308.9,0.1438,0.284191601387,44142.9,39949.3245,0.2213,31712.4,28541.16,-0.0367666666667,-0.0102666666667,0.05035,10.8058801512,10.6952100311,10.3644945835,10.2591375714,0.470876254551,0.66152996758,0.523905505172,-17.2869403705,0.704729873206,0.604867808015,-0.332520240475,-0.217341747158,0.369260759227
2011-04-13,0.0625,44142.9,0.14,0.151058139535,31712.4,28541.16,0.12991,50590.0,50336.79705,0.0865666666667,0.00916666666667,-0.00606666666667,10.6952100311,10.3644945835,10.8315289738,10.8265115063,0.417311662536,0.574889707894,0.519249410185,-23.1648521487,0.574889707894,0.506462771914,0.442367858941,0.209284539274,-0.182382589563
2011-04-14,0.061,31712.4,0.05091,0.118104366347,50590.0,50336.79705,0.1109,29345.1,29565.18825,0.0466666666667,0.0115,-0.01325,10.3644945835,10.8315289738,10.2869149374,10.2943866986,0.401995706134,0.584803547643,0.370624705554,26.6265925855,0.661902986547,0.480445188822,0.360027432752,0.225717871774,-0.236631174558
2011-04-15,-0.01009,50590.0,0.0499,0.1123,29345.1,29565.18825,0.1123,25134.0,30537.81,0.0633333333333,0.0291966666667,-0.00167,10.8315289738,10.2869149374,10.1320165761,10.3267536127,-0.216087870056,0.574879621933,0.368157383847,-27.6960752432,0.579888999765,0.482458451683,0.398606260477,0.307924626897,-0.118642099587
2011-04-16,0.0658,29345.1,0.1282,0.180764149985,25134.0,30537.81,0.17789,28651.9,31658.916905,0.0466666666667,-0.02917,-0.006665,10.2869149374,10.1320165761,10.2630099387,10.3628067088,0.405878039488,0.559344471041,0.504230766918,-16.1484874952,0.824257059962,0.562406733508,0.360027432752,-0.307830851071,-0.188191520535
2011-04-17,0.0643,25134.0,0.11399,0.142652671756,28651.9,31658.916905,0.1495,13468.6,14209.373,0.0266666666667,-0.00270333333333,0.115835,10.1320165761,10.2630099387,9.50819057334,9.56172746987,0.394411797354,0.809267233457,0.484866580369,15.2087841654,0.629960524947,0.53073826154,0.298760316437,-0.139304945009,0.487468549363
2011-04-18,0.02311,28651.9,0.05862,0.00282733914021,13468.6,14209.373,0.00322,22694.5,27573.8175,0.0499333333333,0.0308166666667,-0.0541333333333,10.2630099387,9.50819057334,10.0299219459,10.2246582258,0.27275579916,0.574990548049,0.388462056258,-24.7621713423,0.58490099866,0.147667625193,0.368239342306,0.313517571845,-0.378287150894
2011-04-19,0.0357,13468.6,-0.0197,0.0414873472198,22694.5,27573.8175,0.0482,39838.8,46611.396,-0.0533,0.00453666666667,-0.0166833333333,9.50819057334,10.0299219459,10.5926216916,10.7496217933,0.313217208498,0.676789945211,-0.270077709685,20.9734357992,0.736806299728,0.363928174855,-0.37633597554,0.165543559898,-0.255521594591
2011-04-20,-0.0389,22694.5,0.029,0.193065198984,39838.8,46611.396,0.22801,39968.7,53558.058,0.1167,0.0138033333333,-0.0266833333333,10.0299219459,10.5926216916,10.595876946,10.8885402119,-0.320553040973,0.553965825675,0.307231682569,25.7853631699,0.711378660898,0.610920405753,0.488678934947,0.239880341586,-0.298822545207
2011-04-21,0.06791,39838.8,0.26692,0.488586713832,39968.7,53558.058,0.55801,67571.2,110485.66912,-0.11,-0.04111,0.133333333333,10.5926216916,10.595876946,11.1209519348,11.6126501512,0.390311308104,0.861773876013,0.643863350763,5.06449776359,0.866239105341,0.823279549048,-0.479141985706,-0.345129825816,0.510872954929
2011-04-22,0.19901,39968.7,0.4901,0.652892561983,67571.2,110485.66912,0.79,22340.2,36861.33,0.126666666667,-0.0437033333333,-0.0283333333333,10.595876946,11.1209519348,10.0141877865,10.5149454414,0.547893956229,0.683990378671,0.788427143514,30.2215085876,0.916565645433,0.924433546538,0.502212418195,-0.35223960672,-0.304859142459
2011-04-23,0.309,67571.2,0.6089,0.120695852203,22340.2,36861.33,0.1679,13578.5,21932.672125,0.203466666667,-0.0486033333333,0.0499333333333,11.1209519348,10.0141877865,9.51631658158,9.99577827495,0.605619768602,0.857171163086,0.847582519672,-35.6296915951,0.879279713632,0.551675332428,0.588163076101,-0.364940462756,0.368239342306
2011-04-24,0.2001,22340.2,-0.2409,-0.00277793210734,13578.5,21932.672125,-0.005,24219.5,39900.415275,0.0332666666667,0.0968633333333,0.0750333333333,10.0141877865,9.51631658158,10.094954661,10.5941670728,0.480838872983,0.887904001743,-0.622222340325,-20.6156069871,0.742835481194,-0.170997594668,0.321615098477,0.459254200012,0.421778799891
2011-04-25,-0.072,13578.5,0.1639,0.16492949111,24219.5,39900.415275,0.269,34315.4,70346.57,0.140333333333,-0.122033333333,-0.158533333333,9.51631658158,10.094954661,10.443378653,11.1612035204,-0.353421401808,0.574182834188,0.54725909072,21.9951780065,0.649743488529,0.645531481094,0.519661186258,-0.496012732359,-0.541219617994
2011-04-26,0.2139,24219.5,0.319,0.265022137887,34315.4,70346.57,0.419,102607.0,221118.085,0.0598,-0.203633333333,-0.0499166666667,10.094954661,10.443378653,11.5386711814,12.3064566815,0.513365057562,0.665617795113,0.683277145225,21.6129980067,1.19348319193,0.748292411435,0.391051294609,-0.588323627258,-0.368198367637
2011-04-27,0.119,34315.4,0.219,0.617069062325,102607.0,221118.085,1.099,58097.6,143501.072,-0.406866666667,0.0297,0.685966666667,10.443378653,11.5386711814,10.9698968462,11.8741047531,0.405783465961,1.3200061218,0.602765016015,40.8748114784,1.20507113209,1.03196720846,-0.74099857074,0.309684034637,0.881930449876
2011-04-28,0.108,102607.0,0.988,0.902748414376,58097.6,143501.072,1.708,66226.1,177153.492978,0.306666666667,-0.0063,-0.102483333333,11.5386711814,10.9698968462,11.1008450237,12.0847774725,0.385035589966,0.996655493413,0.995983892472,-35.4392003006,1.08858723345,1.1953523934,0.674355427966,-0.184691475045,-0.467969714195
2011-04-29,0.669,58097.6,1.389,0.371827227499,66226.1,177153.492978,0.82211,46008.1,127212.3965,0.473333333333,-0.049,-0.228333333333,10.9698968462,11.1008450237,10.736594482,11.7536212427,0.671345050974,0.986484829732,1.11575133525,20.1065150535,1.29265283458,0.936792295529,0.779331738247,-0.365930571002,-0.611209044605
2011-04-30,0.721,66226.1,0.15411,0.128864188954,46008.1,127212.3965,0.371,18368.8,66853.2476,-0.416666666667,0.0523333333333,0.65832,11.1008450237,10.736594482,9.81846329083,11.1102701198,0.630325001148,1.43418565976,0.536138432351,-27.242443827,1.39247665008,0.718551615065,-0.746900791093,0.374046962688,0.869919400645
2011-05-01,-0.46689,46008.1,-0.25,-0.0257142857143,18368.8,66853.2476,-0.09,16962.3,50378.031,0.0233333333333,0.328963333333,0.105006666667,10.736594482,9.81846329083,9.73880746589,10.8273303159,-0.510954438332,1.31424182948,-0.629960524947,-30.2349331885,1.37858568256,-0.448140474656,0.285753962744,0.690317947241,0.471779382358
2011-05-02,0.1512,18368.8,0.3112,0.0991641925907,16962.3,50378.031,0.30729,17750.6,58399.474,1.076,-0.19557,-0.462993333333,9.81846329083,9.73880746589,9.78423093169,10.9750792852,0.36541475638,1.06882159843,0.677662098167,-11.2041757389,0.772503237978,0.674812018985,1.02471735217,-0.580453470176,-0.773615054578
2011-05-03,0.21,16962.3,0.20609,0.0415625,17750.6,58399.474,0.133,15833.9,51856.0225,0.0803333333333,-0.0310366666667,-0.235166666667,9.73880746589,9.78423093169,9.66997164383,10.8562456433,0.403357161506,1.01315940382,0.590680054683,9.23769974537,1.04158043731,0.5104468722,0.431484562819,-0.314261870157,-0.617246431464
2011-05-04,-0.04391,17750.6,-0.117,0.000579710144927,15833.9,51856.0225,0.002,23300.2,78638.175,0.173666666667,0.0946366666667,-0.1835,9.78423093169,9.66997164383,10.0562601404,11.2726252639,-0.23347915562,0.83395509154,-0.489097324651,-12.4218051992,0.819321270601,0.125992104989,0.55792029054,0.455707816995,-0.56825773531
2011-05-05,-0.0683,15833.9,0.0507,0.0704730544204,23300.2,78638.175,0.2397,17986.6,60255.11,0.183333333333,0.01827,-0.0866666666667,9.66997164383,10.0562601404,9.7974379106,11.006359257,-0.271805717636,0.819321270601,0.370114403386,19.5449761753,0.908560296416,0.621187457184,0.568085640286,0.263378012323,-0.442538131421
2011-05-06,0.119,23300.2,0.308,0.159885988599,17986.6,60255.11,0.5329,21265.5,75885.93675,-1.33226762955e-15,-0.06403,0.0616666666667,10.0562601404,9.7974379106,9.96488834364,11.2369998372,0.329283939728,0.908560296416,0.675331341669,-17.4500343456,0.887904001743,0.810740571493,-1.10034909844e-05,-0.400062490237,0.39507858644
2011-05-07,0.191,17986.6,0.4159,0.101449275362,21265.5,75885.93675,0.35,11759.7,41158.95,-1.33226762955e-15,-0.0253333333333,0.0166666666667,9.7974379106,9.96488834364,9.37251874349,10.6252209752,0.381128498622,0.887904001743,0.746442410686,14.8562565511,0.978542885233,0.704729873206,-1.10034909844e-05,-0.29369560383,0.255436477465
2011-05-08,0.2249,21265.5,0.159,0.595715462785,11759.7,41158.95,2.169,56938.4,228323.268692,0.133333333333,-0.0119666666667,0.004,9.96488834364,9.37251874349,10.9497428234,12.3385221286,0.395296460345,0.903280211228,0.541750151498,-21.1834271807,0.928317766723,1.29445368846,0.510872954929,-0.228730667807,0.158740105197
2011-05-09,-0.0696,11759.7,1.9404,0.421335538557,56938.4,228323.268692,1.6304,52751.2,258876.514,-0.0666666666667,0.100633333333,0.0938333333333,9.37251874349,10.9497428234,10.8733607566,12.4641103099,-0.262007901296,1.0,1.24727941637,35.6159535869,1.44064689299,1.17696818167,-0.405480133038,0.465136712927,0.454414709871
2011-05-10,2.0,56938.4,1.69,0.653593175853,52751.2,258876.514,2.49019,32587.5,183956.4375,-0.713333333333,-0.681966666667,1.03050333333,10.9497428234,10.8733607566,10.3917147444,12.1224596919,0.806680712716,1.58209331042,1.1911384252,-16.1178793952,1.59201753303,1.3554312521,-0.893506067932,-0.880212873203,1.01006611119
2011-05-11,-0.2999,52751.2,0.50029,0.41347264608,32587.5,183956.4375,2.3981,64620.0,434569.5,0.823333333333,0.763233333333,-0.0550016666667,10.8733607566,10.3917147444,11.0762947143,12.982113466,-0.372550645344,1.32286948461,0.793853945095,-27.2180333845,1.39931939707,1.33851249505,0.937256727002,0.913872852718,-0.380299087403
2011-05-12,0.81039,32587.5,2.7082,0.311102408102,64620.0,434569.5,1.70789,55502.6,395456.025,1.27333333333,-0.380263333333,-0.482501666667,10.3917147444,11.0762947143,10.9242031625,12.8877974004,0.528501044726,1.1911384252,1.39388489314,31.7587654307,1.5396817243,1.1953267315,1.08387875231,-0.724482918389,-0.78433140722
2011-05-13,1.8779,64620.0,0.87759,0.105522064524,55502.6,395456.025,0.66691,18557.1,139186.600695,0.483333333333,-0.345963333333,0.4825,11.0762947143,10.9242031625,9.82866163041,11.8435779474,0.667292387848,1.51102980788,0.957408374501,-20.8908929134,1.58740105197,0.873686737431,0.784781787608,-0.702010095372,0.784330504135
